"Rows from: Konfitech Targets - Nikolai - 2nd and 3rd connections Norway relevant","id","company_key","name","domain","clean_domain","orgnr","proff_url","profit_before_tax","turnover","industry","company_size","location","created_at","updated_at"
,,"hitachienergy.com","Hitachi Energy","www.hitachienergy.com","hitachienergy.com",,,,,"Utilities","32072","Zurich, Zurich, Switzerland",,
,,"eplug.no","E Plug","www.eplug.no","eplug.no",,,,,"Oil and Gas","53","Norway",,
,,"expert-analytics.com","Expert Analytics","www.expert-analytics.com","expert-analytics.com",,,,,"IT Services and IT Consulting","36","Oslo, Oslo, Norway",,
,,"norwayhealthtech.com","Norway Health Tech","www.norwayhealthtech.com","norwayhealthtech.com",,,,,"Non-profit Organizations","43","Oslo, Oslo, Norway",,
,,"Rain AS","Rain AS","","",,,,,"","0","",,
,,"enzyferm.com","Enzyferm","www.enzyferm.com","enzyferm.com",,,,,"Biotechnology Research","6","Oslo, Oslo, Norway",,
,,"odfjell.com","Odfjell Se","www.odfjell.com","odfjell.com",,,,,"Maritime Transportation","738","Hjartdal, Vestfold og Telemark, Norway",,
,,"occulights.com","Occulights","www.occulights.com","occulights.com",,,,,"Technology, Information and Internet","3","Oslo, Oslo, Norway",,
,,"neunermobile.com","Neuner","www.neunermobile.com","neunermobile.com",,,,,"Telecommunications","4","",,
,,"Telenor Norge AS","Telenor Norge AS","","",,,,,"","0","",,
,,"emera.no","Emera Eiendomsmegling","emera.no","emera.no",,,,,"Real Estate Agents and Brokers","17","",,
,,"deepwindoffshore.com","Deep Wind Offshore","deepwindoffshore.com","deepwindoffshore.com",,,,,"Wind Electric Power Generation","36","Haugesund, Rogaland, Norway",,
,,"celerway.com","Celerway Communication","www.celerway.com","celerway.com",,,,,"Telecommunications","23","Oslo, Oslo, Norway",,
,,"inqula.com","Inqula","www.inqula.com","inqula.com",,,,,"Software Development","1","Larvik, Vestfold og Telemark, Norway",,
,,"Meglertorget","Meglertorget","","",,,,,"Real Estate Agents and Brokers","1","Norway",,
,,"masalamagic.com","Masalamagic As","www.masalamagic.com","masalamagic.com",,,,,"Food and Beverage Services","2","Oslo, Oslo, Norway",,
,,"hyexsafety.com","Hyex Safety As","hyexsafety.com","hyexsafety.com",,,,,"Oil and Gas","4","Bergen, Vestland, Norway",,
,,"sklls.ai","Sklls","sklls.ai","sklls.ai",,,,,"Technology, Information and Media","8","Stavanger, Rogaland, Norway",,
,,"skarpe.no","Skarpe As","www.skarpe.no","skarpe.no",,,,,"IT Services and IT Consulting","26","Oslo, Oslo, Norway",,
,,"inselo.no","Inselo","www.inselo.no","inselo.no",,,,,"IT Services and IT Consulting","39","Oslo, Oslo, Norway",,
,,"K2H Consulting AS","K2H Consulting AS","","",,,,,"","0","",,
,,"mouver.no","Mouver Gruppen As","www.mouver.no","mouver.no",,,,,"Business Consulting and Services","3","Sandnes, Rogaland, Norway",,
,,"1881 Group As","1881 Group As","","",,,,,"Information Services","2","Norway",,
,,"implenia.com","Implenia Norge As","implenia.com","implenia.com",,,,,"Construction","3946","Opfikon, Zurich, Switzerland",,
,,"REBUS Handelseiendom AS","REBUS Handelseiendom AS","","",,,,,"","0","",,
,,"videocation.no","Videocation.No","www.videocation.no","videocation.no",,,,,"E-Learning Providers","61","Oslo, Oslo, Norway",,
,,"solidify.dev","Solidify","www.solidify.dev","solidify.dev",,,,,"IT Services and IT Consulting","66","Stockholm, Stockholm County, Sweden",,
,,"norskrenewables.com","Norsk Renewables","www.norskrenewables.com","norskrenewables.com",,,,,"Renewable Energy Power Generation","23","Norway",,
,,"staffer.ai","Staffer.Ai","www.staffer.ai","staffer.ai",,,,,"Software Development","9","Oslo, Oslo, Norway",,
,,"wennproperty.no","Wenn Property","www.wennproperty.no","wennproperty.no",,,,,"IT System Data Services","6","Norway",,
,,"ikomm.no","Ikomm","www.ikomm.no","ikomm.no",,,,,"Information Technology & Services","154","Lillehammer, Innlandet, Norway",,
,,"ow.ly","Colliers","ow.ly","ow.ly",,,,,"Real Estate","25478","Toronto, Ontario, Canada",,
,,"Ember As","Ember As","","",,,,,"Strategic Management Services","2","Greater Stavanger Region",,
,,"holgerhartmann.no","Holger Hartmann As","www.holgerhartmann.no","holgerhartmann.no",,,,,"Wholesale","26","Ski, Viken, Norway",,
,,"sensa.no","Sensa As","www.sensa.no","sensa.no",,,,,"Data Infrastructure and Analytics","9","Bergen, Vestland, Norway",,
,,"aneogroup.com","Aneo","www.aneogroup.com","aneogroup.com",,,,,"Services for Renewable Energy","174","Trondheim, Trøndelag, Norway",,
,,"villardpartners.com","Villard & Partners As","www.villardpartners.com","villardpartners.com",,,,,"Public Relations and Communications Services","3","Oslo, Oslo, Norway",,
,,"northammonia.com","North Ammonia","www.northammonia.com","northammonia.com",,,,,"Maritime Transportation","4","Oslo, Oslo, Norway",,
,,"windcatching.com","Wind Catching Systems","www.windcatching.com","windcatching.com",,,,,"Wind Electric Power Generation","14","Norway",,
,,"importflow.io","Importflow","importflow.io","importflow.io",,,,,"IT Services and IT Consulting","3","Oslo, Oslo, Norway",,
,,"link.scalign.ai","Scalign","link.scalign.ai","link.scalign.ai",,,,,"Software Development","7","Oslo, Oslo, Norway",,
,,"Coop Norge Eiendom","Coop Norge Eiendom","","",,,,,"","0","",,
,,"themo.io","Themo","www.themo.io","themo.io",,,,,"Information Technology & Services","23","Tallinn, Harjumaa, Estonia",,
,,"drammenworks.no","Drammen Works","www.drammenworks.no","drammenworks.no",,,,,"Business Consulting and Services","6","Drammen, Viken, Norway",,
,,"snippet.digital","Snippet Digital","www.snippet.digital","snippet.digital",,,,,"Marketing Services","10","Greater London, England, United Kingdom",,
,,"merchiston.co.uk","Merchiston Castle School Edinburgh","merchiston.co.uk","merchiston.co.uk",,,,,"Primary and Secondary Education","89","Edinburgh, Scotland, United Kingdom",,
,,"emvest.no","Eiendomsmegler Vest","www.emvest.no","emvest.no",,,,,"Real Estate","94","Bergen, Vestland, Norway",,
,,"peakgroup.no","Peak Csl Group As","www.peakgroup.no","peakgroup.no",,,,,"Maritime Transportation","46","Bergen, Vestland, Norway",,
,,"Intentum AS","Intentum AS","","",,,,,"","0","",,
,,"Blue Robot","Blue Robot","","",,,,,"Automation Machinery Manufacturing","9","Tønsberg, Vestfold og Telemark, Norway",,
,,"savvy.no","Savvy As","savvy.no","savvy.no",,,,,"IT Services and IT Consulting","20","Bergen, Vestland, Norway",,
,,"mesterbakeren.no","Mesterbakeren As","www.mesterbakeren.no","mesterbakeren.no",,,,,"Food Production","177","Oslo, Oslo, Norway",,
,,"Rednas Consult AS","Rednas Consult AS","","",,,,,"","0","",,
,,"Norsecraft Tec AS","Norsecraft Tec AS","","",,,,,"","0","",,
,,"bnh.no","Birger N. Haug As","www.bnh.no","bnh.no",,,,,"Motor Vehicle Manufacturing","192","Oslo, Oslo, Norway",,
,,"Igaidi","Igaidi","","",,,,,"","0","",,
,,"visforsikring.no","Vis Forsikring","visforsikring.no","visforsikring.no",,,,,"Insurance","36","Oslo, Oslo, Norway",,
,,"uniiq.no","Uniiq Health","uniiq.no","uniiq.no",,,,,"Health and Human Services","4","Oslo, Oslo, Norway",,
,,"scandinavianaerospace.com","Scandinavian Aerospace","scandinavianaerospace.com","scandinavianaerospace.com",,,,,"Airlines and Aviation","1","",,
,,"req.no","Req Capital","req.no","req.no",,,,,"Investment Management","25","Oslo, Oslo, Norway",,
,,"Orkla Confectionery & Snacks Norge As","Orkla Confectionery & Snacks Norge As","","",,,,,"Manufacturing","236","Oslo, Oslo, Norway",,
,,"WebAssistants","WebAssistants","","",,,,,"","0","",,
,,"aegegroup.com","Æge Energy","www.aegegroup.com","aegegroup.com",,,,,"Services for Renewable Energy","25","Bergen, Vestland, Norway",,
,,"yourheadway.no","Your Headway As | Scale With Confidence","www.yourheadway.no","yourheadway.no",,,,,"IT Services and IT Consulting","5","Svelvik, Viken, Norway",,
,,"lokalbank.no","Lokalbank","www.lokalbank.no","lokalbank.no",,,,,"Banking","38","Trondheim, Trøndelag, Norway",,
,,"coastcorporate.com","Coast Corporate","coastcorporate.com","coastcorporate.com",,,,,"Financial Services","2","Bergen, Vestland, Norway",,
,,"cognizant.com","Cognizant","www.cognizant.com","cognizant.com",,,,,"IT Services and IT Consulting","333895","Teaneck, New Jersey, United States",,
,,"Thales Norway AS","Thales Norway AS","","",,,,,"","0","",,
,,"readyrobotics.no","Ready Robotics","www.readyrobotics.no","readyrobotics.no",,,,,"Robotics Engineering","3","Oslo, Oslo, Norway",,
,,"trisense.no","Trisense As","www.trisense.no","trisense.no",,,,,"IT Services and IT Consulting","10","Bergen, Vestland, Norway",,
,,"doberman.co","Ey Doberman","doberman.co","doberman.co",,,,,"Design Services","95","Stockholm, Stockholm County, Sweden",,
,,"openinghours.studio","Opening Hours Studio","openinghours.studio","openinghours.studio",,,,,"Design Services","2","Oslo, Oslo, Norway",,
,,"caresafetyinnovations.com","Care Safety Innovations","www.caresafetyinnovations.com","caresafetyinnovations.com",,,,,"Software Development","8","",,
,,"interago.no","Interago As","www.interago.no","interago.no",,,,,"IT Services and IT Consulting","24","Oslo, Oslo, Norway",,
,,"unilamp.no","Unilamp Norden As","www.unilamp.no","unilamp.no",,,,,"Appliances, Electrical, and Electronics Manufacturing","26","Levanger, Trøndelag, Norway",,
,,"farmable.tech","Farmable","farmable.tech","farmable.tech",,,,,"Farming","16","Valencia, Valencian Community, Spain",,
,,"travelin.ai","Travelin.Ai","travelin.ai","travelin.ai",,,,,"Software Development","9","Oslo, Oslo, Norway",,
,,"restartup.no","Re Gründerhus","www.restartup.no","restartup.no",,,,,"Professional Training and Coaching","10","Drammen, Viken, Norway",,
,,"Ung Debatt","Ung Debatt","","",,,,,"Technology, Information and Media","2","Oslo, Oslo, Norway",,
,,"TF Nordic","TF Nordic","","",,,,,"","0","",,
,,"respinor.com","Respinor As","www.respinor.com","respinor.com",,,,,"Medical Equipment Manufacturing","12","Oslo, Oslo, Norway",,
,,"nmbu.no","School Of Economics And Business Norwegian University Of Life Sciences","www.nmbu.no","nmbu.no",,,,,"Higher Education","70","Suldal, Rogaland, Norway",,
,,"tvvin.com","Tvvin","www.tvvin.com","tvvin.com",,,,,"Financial Services","10","Saint Peter Port, Guernsey, Guernsey",,
,,"ludensaviation.com","Ludens Aviation","ludensaviation.com","ludensaviation.com",,,,,"Airlines and Aviation","2","",,
,,"numascale.com","Numascale As","www.numascale.com","numascale.com",,,,,"IT Services and IT Consulting","53","Oslo, Oslo, Norway",,
,,"byggreisdeg.no","Bygg Reis Deg As","www.byggreisdeg.no","byggreisdeg.no",,,,,"Events Services","13","Oslo, Oslo, Norway",,
,,"maritime-partner.com","Maritime Partner As","www.maritime-partner.com","maritime-partner.com",,,,,"Shipbuilding","58","Ålesund, Møre og Romsdal, Norway",,
,,"scientiamobile.com","Scientiamobile","www.scientiamobile.com","scientiamobile.com",,,,,"Software Development","35","Reston, Virginia, United States",,
,,"teamagile.no","Team Agile","www.teamagile.no","teamagile.no",,,,,"IT Services and IT Consulting","5","Oslo, Oslo, Norway",,
,,"Cincotech AS","Cincotech AS","","",,,,,"","0","",,
,,"propell.ai","Propell.Ai","www.propell.ai","propell.ai",,,,,"Software Development","8","Norway",,
,,"Rejlers Norge","Rejlers Norge","","",,,,,"","0","",,
,,"ducky.eco","Ducky","www.ducky.eco","ducky.eco",,,,,"Software Development","32","Trondheim, Trøndelag, Norway",,
,,"MR. ICEMAN","MR. ICEMAN","","",,,,,"","0","",,
,,"epilepsi.no","Epilepsiforbundet","www.epilepsi.no","epilepsi.no",,,,,"Civic and Social Organizations","14","Oslo, Oslo, Norway",,
,,"Lunasol Polaris","Lunasol Polaris","","",,,,,"Maritime Transportation","9","Ghent, Flemish Region, Belgium",,
,,"oceanaccess.no","Ocean Access","oceanaccess.no","oceanaccess.no",,,,,"Technology, Information and Internet","6","Trondheim, Trøndelag, Norway",,
,,"mindshare.no","Mindshare Norway","www.mindshare.no","mindshare.no",,,,,"Advertising Services","18","Gamle Oslo, Oslo, Norway",,
,,"intaktbilskade.no","Intakt Bilskade","www.intaktbilskade.no","intaktbilskade.no",,,,,"Motor Vehicle Manufacturing","34","Trondheim, Trøndelag, Norway",,
,,"watchbird.no","Watchbird As","www.watchbird.no","watchbird.no",,,,,"Medical Equipment Manufacturing","7","Oslo, Oslo, Norway",,
,,"drammenyard.no","Drammen Yard As","www.drammenyard.no","drammenyard.no",,,,,"Maritime Transportation","13","Drammen, Viken, Norway",,
,,"mabono.no","Mabono","mabono.no","mabono.no",,,,,"Staffing and Recruiting","2","Oslo, Oslo, Norway",,
,,"saver.no","Saver As","www.saver.no","saver.no",,,,,"Software Development","3","Oslo, Oslo, Norway",,
,,"gritai.studio","Gritai","www.gritai.studio","gritai.studio",,,,,"Technology, Information and Internet","2","Oslo, Oslo, Norway",,
,,"strongpoint.com","Strongpoint","www.strongpoint.com","strongpoint.com",,,,,"IT Services and IT Consulting","961","Oslo, Oslo, Norway",,
,,"hmarine.no","Haakonsen Marine As","www.hmarine.no","hmarine.no",,,,,"Oil and Gas","6","Kopervik, Rogaland, Norway",,
,,"nokas.no","Nokas As","www.nokas.no","nokas.no",,,,,"Banking","881","Oslo, Oslo, Norway",,
,,"norskeiendom.org","Norsk Eiendom","norskeiendom.org","norskeiendom.org",,,,,"Real Estate","13","Oslo, Oslo, Norway",,
,,"skolljud.se","Skolljud I Sverige Ab","www.skolljud.se","skolljud.se",,,,,"Wholesale Appliances, Electrical, and Electronics","1","",,
,,"Torp Sandefjord Airport","Torp Sandefjord Airport","","",,,,,"","0","",,
,,"labradorcms.com","Labrador Cms","labradorcms.com","labradorcms.com",,,,,"Software Development","31","Oslo, Oslo, Norway",,
,,"scandicommerce.no","Scandicommerce","scandicommerce.no","scandicommerce.no",,,,,"Marketing Services","2","Tønsberg, Vestfold og Telemark, Norway",,
,,"brilliant.no","Brilliant As","brilliant.no","brilliant.no",,,,,"IT Services and IT Consulting","62","Trondheim, Trøndelag, Norway",,
,,"fartskriver.no","Fartskriver As","www.fartskriver.no","fartskriver.no",,,,,"IT Services and IT Consulting","60","Oslo, Oslo, Norway",,
,,"futureleadersglobal.com","Future Leaders Global","www.futureleadersglobal.com","futureleadersglobal.com",,,,,"Business Consulting and Services","23","Oslo, Oslo, Norway",,
,,"revisorforeningen.no","Revisorforeningen","www.revisorforeningen.no","revisorforeningen.no",,,,,"Civic and Social Organizations","35","Gamle Oslo, Oslo, Norway",,
,,"genetic-analysis.com","Genetic Analysis As","www.genetic-analysis.com","genetic-analysis.com",,,,,"Biotechnology Research","21","Oslo, Oslo, Norway",,
,,"ibexa.co","Ibexa","www.ibexa.co","ibexa.co",,,,,"Software Development","81","Oslo, Oslo, Norway",,
,,"grcpartner.no","Grc Partner As","grcpartner.no","grcpartner.no",,,,,"Financial Services","1","Oslo, Oslo, Norway",,
,,"disruptive-technologies.com","Disruptive Technologies","www.disruptive-technologies.com","disruptive-technologies.com",,,,,"Information Services","66","Norway",,
,,"gamera.no","Gamera As","www.gamera.no","gamera.no",,,,,"Computer Hardware","7","Sandefjord, Vestfold og Telemark, Norway",,
,,"liftocean.com","Lift Ocean","www.liftocean.com","liftocean.com",,,,,"Maritime Transportation","6","Norway",,
,,"holmefjord.no","Holmefjord As","www.holmefjord.no","holmefjord.no",,,,,"Computer Networking Products","23","Oslo, Oslo, Norway",,
,,"Aragea","Aragea","","",,,,,"","0","",,
,,"storefjell.no","Storefjell Resort","www.storefjell.no","storefjell.no",,,,,"Hospitality","32","Gol, Viken, Norway",,
,,"oculos.no","Oculos","www.oculos.no","oculos.no",,,,,"Marketing Services","68","Oslo, Oslo, Norway",,
,,"securepractice.co","Secure Practice","securepractice.co","securepractice.co",,,,,"Security and Investigations","21","Trondheim, Trøndelag, Norway",,
,,"nocc.com","Norwegian Car Carriers As","www.nocc.com","nocc.com",,,,,"Maritime Transportation","5","Oslo, Oslo, Norway",,
,,"Hasås AS","Hasås AS","","",,,,,"","0","",,
,,"ortopediteknikk.no","Ortopediteknikk As","www.ortopediteknikk.no","ortopediteknikk.no",,,,,"Medical Equipment Manufacturing","107","Oslo, Oslo, Norway",,
,,"Hydrofence","Hydrofence","","",,,,,"Environmental Services","3","Norway",,
,,"Infratag As","Infratag As","","",,,,,"IT Services and IT Consulting","4","",,
,,"flops.no","Flops Flip The Flop!","www.flops.no","flops.no",,,,,"Entertainment Providers","2","Oslo, Oslo, Norway",,
,,"bynorth.no","By North","www.bynorth.no","bynorth.no",,,,,"Graphic Design","5","Bodø, Nordland, Norway",,
,,"pletly.com","Pletly","www.pletly.com","pletly.com",,,,,"Hospitals and Health Care","16","Tønsberg, Vestfold og Telemark, Norway",,
,,"storms.no","Storms As","storms.no","storms.no",,,,,"Food and Beverage Services","17","Norway",,
,,"ecteras.com","Ecteras Subsurface Experts","www.ecteras.com","ecteras.com",,,,,"Oil and Gas","1","Greater Stavanger Region",,
,,"hederbank.no","Heder Bank","hederbank.no","hederbank.no",,,,,"Banking","37","Oslo, Oslo, Norway",,
,,"axogroup.com","Axo Group","axogroup.com","axogroup.com",,,,,"Financial Services","41","",,
,,"theship.io","The Ship As","www.theship.io","theship.io",,,,,"IT Services and IT Consulting","6","Bergen, Vestland, Norway",,
,,"curida.no","Curida","www.curida.no","curida.no",,,,,"Pharmaceutical Manufacturing","71","Elverum, Innlandet, Norway",,
,,"velle.no","Velle Gruppen As","www.velle.no","velle.no",,,,,"Human Resources Services","86","Tønsberg, Vestfold og Telemark, Norway",,
,,"Kiwa Norge","Kiwa Norge","","",,,,,"Business Consulting and Services","195","Oslo, Oslo, Norway",,
,,"glede.app","Glede","www.glede.app","glede.app",,,,,"Software Development","17","Oslo, Oslo, Norway",,
,,"ambita.com","Ambita","www.ambita.com","ambita.com",,,,,"IT Services and IT Consulting","77","Oslo, Oslo, Norway",,
,,"aderiangroup.se","Aderian Group","www.aderiangroup.se","aderiangroup.se",,,,,"IT Services and IT Consulting","18","Stockholm, Stockholm County, Sweden",,
,,"odfjelldrilling.com","Odfjell Drilling","www.odfjelldrilling.com","odfjelldrilling.com",,,,,"Oil and Gas","2042","Kingswells, Scotland, United Kingdom",,
,,"mongstad-tavleteknikk.no","Mongstad Tavleteknikk As","www.mongstad-tavleteknikk.no","mongstad-tavleteknikk.no",,,,,"Appliances, Electrical, and Electronics Manufacturing","41","Norway",,
,,"Munu","Munu","","",,,,,"Information Technology & Services","105","Greater Stavanger Region",,
,,"zevent.no","Z Event As","www.zevent.no","zevent.no",,,,,"Events Services","90","Oslo, Oslo, Norway",,
,,"santanderconsumer.no","Santander Nordics","www.santanderconsumer.no","santanderconsumer.no",,,,,"Financial Services","832","Oslo, Oslo, Norway",,
,,"skyetec.no","Skyetec As","skyetec.no","skyetec.no",,,,,"IT Services and IT Consulting","19","Oslo, Oslo, Norway",,
,,"eonee.no","Element One Energy","eonee.no","eonee.no",,,,,"Renewable Energy Semiconductor Manufacturing","3","Bergen, Vestland, Norway",,
,,"triple-s.no","Triple-S As","www.triple-s.no","triple-s.no",,,,,"Automation Machinery Manufacturing","20","Oslo, Oslo, Norway",,
,,"malmstolen.se","Malmstolen Ab","www.malmstolen.se","malmstolen.se",,,,,"Furniture and Home Furnishings Manufacturing","21","Gothenburg, Västra Götaland County, Sweden",,
,,"spenngroup.com","Spenn","spenngroup.com","spenngroup.com",,,,,"Retail","30","",,
,,"beautyrebels.no","Beauty Rebels As","www.beautyrebels.no","beautyrebels.no",,,,,"Personal Care Product Manufacturing","8","Oslo, Oslo, Norway",,
,,"Intility","Intility","","",,,,,"Information Technology & Services","612","Oslo, Oslo, Norway",,
,,"ruter.no","Ruter As","www.ruter.no","ruter.no",,,,,"Urban Transit Services","449","Oslo, Oslo, Norway",,
,,"foodback.com","Foodback","www.foodback.com","foodback.com",,,,,"Technology, Information and Internet","22","Norway",,
,,"makeawishnorge.no","Make-A-Wish Norge","www.makeawishnorge.no","makeawishnorge.no",,,,,"Non-profit Organizations","17","Norway",,
,,"water-as.com","Water As","www.water-as.com","water-as.com",,,,,"Environmental Services","1","",,
,,"Gridstack As","Gridstack As","","",,,,,"Services for Renewable Energy","4","Greater Stavanger Region",,
,,"Litus Akva As","Litus Akva As","","",,,,,"Design Services","7","Knarrevik/Straume, Vestland, Norway",,
,,"holmenfond.no","Holmen Fondsforvaltning As","www.holmenfond.no","holmenfond.no",,,,,"Financial Services","6","Oslo, Oslo, Norway",,
,,"tiepoint.no","Tiepoint","tiepoint.no","tiepoint.no",,,,,"Airlines and Aviation","17","Andenes, Nordland, Norway",,
,,"Norwegian Rain","Norwegian Rain","","",,,,,"","0","",,
,,"ardaenergy.no","Arda Energy","ardaenergy.no","ardaenergy.no",,,,,"Renewable Energy Power Generation","5","Norway",,
,,"nyeveier.no","Nye Veier As","www.nyeveier.no","nyeveier.no",,,,,"Construction","183","Kristiansand, Agder, Norway",,
,,"relato.no","Relato As","www.relato.no","relato.no",,,,,"IT Services and IT Consulting","30","Oslo, Oslo, Norway",,
,,"atlasgaranti.no","Atlas Garanti As","www.atlasgaranti.no","atlasgaranti.no",,,,,"Insurance","11","Oslo, Oslo, Norway",,
,,"hsmedia.no","Hs Media","www.hsmedia.no","hsmedia.no",,,,,"Advertising Services","48","Kirkenær, Innlandet, Norway",,
,,"platinaseafood.com","Platina Seafood Marked","www.platinaseafood.com","platinaseafood.com",,,,,"Seafood Product Manufacturing","4","Stranda, Møre og Romsdal, Norway",,
,,"bluejam.io","Bluejam","bluejam.io","bluejam.io",,,,,"Software Development","5","New York, New York, United States",,
,,"horizonte.as","Horizonte As","www.horizonte.as","horizonte.as",,,,,"Maritime Transportation","2","Gamle Oslo, Oslo, Norway",,
,,"nodesmarket.com","Nodesmarket","www.nodesmarket.com","nodesmarket.com",,,,,"IT Services and IT Consulting","20","Norway",,
,,"phronteseas.com","Phronteseas","www.phronteseas.com","phronteseas.com",,,,,"Oil and Gas","11","Stavanger, Rogaland, Norway",,
,,"haugaland-park.no","Haugaland Næringspark / Haugaland Business Park","www.haugaland-park.no","haugaland-park.no",,,,,"Real Estate","12","Aksdal, Rogaland, Norway",,
,,"innovatec.net","Innovatec - Innovative Technologies As","www.innovatec.net","innovatec.net",,,,,"IT Services and IT Consulting","24","Oslo, Oslo, Norway",,
,,"alfa.no","Alfa Sko As","www.alfa.no","alfa.no",,,,,"Sporting Goods Manufacturing","32","Oslo, Oslo, Norway",,
,,"GCENODE","GCENODE","","",,,,,"","0","",,
,,"Coeo | No","Coeo | No","","",,,,,"Financial Services","8","",,
,,"weavo.no","Weavo As","www.weavo.no","weavo.no",,,,,"Technology, Information and Internet","3","Oslo, Oslo, Norway",,
,,"Sintef","Sintef","","",,,,,"Research","1189","Trondheim, Trøndelag, Norway",,
,,"dfo.no","Direktoratet For Forvaltning Og Økonomistyring","www.dfo.no","dfo.no",,,,,"Government Administration","736","Oslo, Oslo, Norway",,
,,"dsv.com","Dsv - Global Transport And Logistics","www.dsv.com","dsv.com",,,,,"Transportation, Logistics, Supply Chain and Storage","42699","Copenhagen, Capital Region of Denmark, Denmark",,
,,"optoteam.no","Optoteam As","www.optoteam.no","optoteam.no",,,,,"Staffing and Recruiting","27","Oslo, Oslo, Norway",,
,,"Ucon","Ucon","","",,,,,"Technology, Information and Media","1","",,
,,"soprasteria.com","Sopra Steria","www.soprasteria.com","soprasteria.com",,,,,"IT Services and IT Consulting","39335","Paris, Île-de-France, France",,
,,"luminik.io","Luminik","www.luminik.io","luminik.io",,,,,"Software Development","3","Newark, Delaware, United States",,
,,"insulife.com","Insulife","www.insulife.com","insulife.com",,,,,"Pharmaceutical Manufacturing","13","Oslo, Oslo, Norway",,
,,"veyt.com","Veyt","www.veyt.com","veyt.com",,,,,"Services for Renewable Energy","58","Oslo, Oslo, Norway",,
,,"statsbygg.no","Statsbygg","www.statsbygg.no","statsbygg.no",,,,,"Government Administration","941","Gamle Oslo, Oslo, Norway",,
,,"griffaviation.com","Griff Aviation","www.griffaviation.com","griffaviation.com",,,,,"Aviation and Aerospace Component Manufacturing","25","Sykkylven, Møre og Romsdal, Norway",,
,,"speiz.com","Speiz","www.speiz.com","speiz.com",,,,,"Real Estate","3","Oslo, Oslo, Norway",,
,,"poolia.no","Poolia Norge","poolia.no","poolia.no",,,,,"Staffing and Recruiting","7","Oslo, Oslo, Norway",,
,,"aff.no","Aff","www.aff.no","aff.no",,,,,"Business Consulting and Services","436","Bergen, Vestland, Norway",,
,,"cavai.com","Cavai","cavai.com","cavai.com",,,,,"Advertising Services","33","Oslo, Oslo, Norway",,
,,"wewillwrite.com","Wewillwrite","wewillwrite.com","wewillwrite.com",,,,,"Primary and Secondary Education","7","Oslo, Oslo, Norway",,
,,"parqio.com","Parqio","www.parqio.com","parqio.com",,,,,"IT Services and IT Consulting","12","Oslo, Oslo, Norway",,
,,"aminet.no","Aminet As","www.aminet.no","aminet.no",,,,,"Embedded Software Products","1","",,
,,"mestergruppen.no","Mestergruppen As","www.mestergruppen.no","mestergruppen.no",,,,,"Wholesale Building Materials","254","Oslo, Oslo, Norway",,
,,"livingimpact.no","Living Impact Partners","www.livingimpact.no","livingimpact.no",,,,,"Real Estate","5","Oslo, Oslo, Norway",,
,,"experis.no","Experis Norway","www.experis.no","experis.no",,,,,"IT Services and IT Consulting","344","Oslo, Oslo, Norway",,
,,"forecastly.ai","Forecastly Ai","www.forecastly.ai","forecastly.ai",,,,,"Business Intelligence Platforms","5","",,
,,"nse.no","North Sea Electronics As","www.nse.no","nse.no",,,,,"Appliances, Electrical, and Electronics Manufacturing","21","Bergen, Vestland, Norway",,
,,"sternblick.no","Sternblick As","www.sternblick.no","sternblick.no",,,,,"Staffing and Recruiting","2","Norway",,
,,"neas.mr.no","Neas","neas.mr.no","neas.mr.no",,,,,"Telecommunications","219","Kristiansund, Møre og Romsdal, Norway",,
,,"businessclass.com","Businessclass.Com","www.businessclass.com","businessclass.com",,,,,"Travel Arrangements","9","Oslo, Oslo, Norway",,
,,"norne.no","Norne Securities","www.norne.no","norne.no",,,,,"Investment Banking","56","Bergen, Vestland, Norway",,
,,"shoplabs.no","Shoplabs","www.shoplabs.no","shoplabs.no",,,,,"IT Services and IT Consulting","3","Oslo, Oslo, Norway",,
,,"TABLAiD AS","TABLAiD AS","","",,,,,"","0","",,
,,"alotta.no","Alotta","alotta.no","alotta.no",,,,,"Renewable Energy Semiconductor Manufacturing","11","Ålesund, Møre og Romsdal, Norway",,
,,"Slettvoll","Slettvoll","","",,,,,"Furniture and Home Furnishings Manufacturing","101","Stranda, Møre og Romsdal, Norway",,
,,"evelon.no","Evelon","www.evelon.no","evelon.no",,,,,"IT Services and IT Consulting","67","Oslo, Oslo, Norway",,
,,"kolly.no","Kolly As","www.kolly.no","kolly.no",,,,,"Wholesale","57","Ås, Viken, Norway",,
,,"intelli.no","Intelli Norge As","intelli.no","intelli.no",,,,,"Business Consulting and Services","13","Drammen, Viken, Norway",,
,,"northgroup.no","North Group As","northgroup.no","northgroup.no",,,,,"Human Resources Services","6","Oslo, Oslo, Norway",,
,,"careco.no","Careco","www.careco.no","careco.no",,,,,"Staffing and Recruiting","2","Trondheim, Trøndelag, Norway",,
,,"alwaysconnecting.no","Always Connecting As","www.alwaysconnecting.no","alwaysconnecting.no",,,,,"Telecommunications","4","Oslo, Oslo, Norway",,
,,"secuwine.com","Secuwine As","www.secuwine.com","secuwine.com",,,,,"Telecommunications","1","Norway",,
,,"ASKO OSLO AS","ASKO OSLO AS","","",,,,,"","0","",,
,,"scatec.com","Scatec Asa","www.scatec.com","scatec.com",,,,,"Renewable Energy Power Generation","1168","Oslo, Oslo, Norway",,
,,"okea.no","Okea Asa","www.okea.no","okea.no",,,,,"Oil and Gas","412","Trondheim, Trøndelag, Norway",,
